leaf_id,raw_file_path,is_processed_valid,reason_skipped,num_raw_points,num_processed_points,file_shape_mask,file_radial_ect,file_combined_viz
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_10_11_Cesearia_sp_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_10_11_Cesearia_sp_B_z2.npy,True,,5930,5930,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_10_11_Cesearia_sp_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_10_11_Cesearia_sp_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_10_11_Cesearia_sp_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_A_z5,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_A_z5.npy,True,,5510,5510,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_A_z5.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_A_z5.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_A_z5.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_B_z2.npy,True,,5543,5543,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_12_Dipterocarpus_sp_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_13_Dipterocarpus_sp_A_z11,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_13_Dipterocarpus_sp_A_z11.npy,True,,5200,5200,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_13_Dipterocarpus_sp_A_z11.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_13_Dipterocarpus_sp_A_z11.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_13_Dipterocarpus_sp_A_z11.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_17_Dialium_platysepalium_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_17_Dialium_platysepalium_B_z2.npy,True,,3738,3738,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_17_Dialium_platysepalium_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_17_Dialium_platysepalium_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_17_Dialium_platysepalium_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_A_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_A_z2.npy,True,,3001,3001,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_A_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_A_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_A_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_B_z2.npy,True,,3121,3121,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2006_Tree_24_Neobalanocarpus_heiii_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_A_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_A_z2.npy,True,,5274,5274,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_A_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_A_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_A_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_B_z2.npy,True,,4695,4695,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_3_Rinorea_anguifera_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_A_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_A_z2.npy,True,,5466,5466,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_A_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_A_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_A_z2.png
Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_B_z2,Transect/Batch_2_B/Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_B_z2.npy,True,,5572,5572,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_B_z2.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_B_z2.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_Tower_2007_Tree_4_Microdesmis_ceseariafolia_B_z2.png
Transect__Batch_2_B__Pasoh_Canopy_tower_2006_tree_17_Dialium_platysepalium_A_z3,Transect/Batch_2_B/Pasoh_Canopy_tower_2006_tree_17_Dialium_platysepalium_A_z3.npy,True,,4314,4314,shape_masks/Transect__Batch_2_B__Pasoh_Canopy_tower_2006_tree_17_Dialium_platysepalium_A_z3.png,radial_ects/Transect__Batch_2_B__Pasoh_Canopy_tower_2006_tree_17_Dialium_platysepalium_A_z3.png,combined_viz/Transect__Batch_2_B__Pasoh_Canopy_tower_2006_tree_17_Dialium_platysepalium_A_z3.png
Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z3,Transect/Batch_2_B/Placerville_CA_Fraxinus_sp_3091_z3.npy,True,,2251,2251,shape_masks/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z3.png
Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z4,Transect/Batch_2_B/Placerville_CA_Fraxinus_sp_3091_z4.npy,True,,2980,2980,shape_masks/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Fraxinus_sp_3091_z4.png
Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z3,Transect/Batch_2_B/Placerville_CA_Photinia_Heteromeles_sp_3080_z3.npy,True,,3255,3255,shape_masks/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z3.png
Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z4,Transect/Batch_2_B/Placerville_CA_Photinia_Heteromeles_sp_3080_z4.npy,True,,3634,3634,shape_masks/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Photinia_Heteromeles_sp_3080_z4.png
Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z3,Transect/Batch_2_B/Placerville_CA_Prunus_sp2_3095_z3.npy,True,,2162,2162,shape_masks/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z3.png
Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z4,Transect/Batch_2_B/Placerville_CA_Prunus_sp2_3095_z4.npy,True,,3310,3310,shape_masks/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Prunus_sp2_3095_z4.png
Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z3,Transect/Batch_2_B/Placerville_CA_Prunus_sp_3090_z3.npy,True,,2495,2495,shape_masks/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z3.png
Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z4,Transect/Batch_2_B/Placerville_CA_Prunus_sp_3090_z4.npy,True,,3678,3678,shape_masks/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Prunus_sp_3090_z4.png
Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z3,Transect/Batch_2_B/Placerville_CA_Quercus_douglasii_3083_z3.npy,True,,2403,2403,shape_masks/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z3.png
Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z4,Transect/Batch_2_B/Placerville_CA_Quercus_douglasii_3083_z4.npy,True,,2359,2359,shape_masks/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Quercus_douglasii_3083_z4.png
Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z3,Transect/Batch_2_B/Placerville_CA_Quercus_kelloggii_3076_z3.npy,True,,4173,4173,shape_masks/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z3.png
Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z5,Transect/Batch_2_B/Placerville_CA_Quercus_kelloggii_3076_z5.npy,True,,3333,3333,shape_masks/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z5.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z5.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Quercus_kelloggii_3076_z5.png
Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z3,Transect/Batch_2_B/Placerville_CA_Rhus_sp_3098_A_B_z3.npy,True,,2209,2209,shape_masks/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z3.png
Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z4,Transect/Batch_2_B/Placerville_CA_Rhus_sp_3098_A_B_z4.npy,True,,3192,3192,shape_masks/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_A_B_z4.png
Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_C_z2,Transect/Batch_2_B/Placerville_CA_Rhus_sp_3098_C_z2.npy,True,,2722,2722,shape_masks/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_C_z2.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_C_z2.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Rhus_sp_3098_C_z2.png
Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z3,Transect/Batch_2_B/Placerville_CA_Rosa_sp_3075_z3.npy,True,,1635,1635,shape_masks/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z3.png
Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z4,Transect/Batch_2_B/Placerville_CA_Rosa_sp_3075_z4.npy,True,,2329,2329,shape_masks/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Rosa_sp_3075_z4.png
Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z3,Transect/Batch_2_B/Placerville_CA_Salix_sp_2_3087_3092_z3.npy,True,,3063,3063,shape_masks/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z3.png
Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z4,Transect/Batch_2_B/Placerville_CA_Salix_sp_2_3087_3092_z4.npy,True,,3212,3212,shape_masks/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Salix_sp_2_3087_3092_z4.png
Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z3,Transect/Batch_2_B/Placerville_CA_Salix_sp_3086_z3.npy,True,,2713,2713,shape_masks/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z3.png
Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z4,Transect/Batch_2_B/Placerville_CA_Salix_sp_3086_z4.npy,True,,3058,3058,shape_masks/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Salix_sp_3086_z4.png
Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z3,Transect/Batch_2_B/Placerville_CA_Symphoricarpos_sp_3094_z3.npy,True,,1905,1905,shape_masks/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z3.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z3.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z3.png
Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z4,Transect/Batch_2_B/Placerville_CA_Symphoricarpos_sp_3094_z4.npy,True,,2130,2130,shape_masks/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z4.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z4.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Symphoricarpos_sp_3094_z4.png
Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_A_z2,Transect/Batch_2_B/Placerville_CA_Vitis_sp_3093_A_z2.npy,True,,3226,3226,shape_masks/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_A_z2.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_A_z2.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_A_z2.png
Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_B_z2,Transect/Batch_2_B/Placerville_CA_Vitis_sp_3093_B_z2.npy,True,,5149,5149,shape_masks/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_B_z2.png,radial_ects/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_B_z2.png,combined_viz/Transect__Batch_2_B__Placerville_CA_Vitis_sp_3093_B_z2.png
Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z3,Transect/Batch_2_B/Portal_AZ_Acer_negundo_4517_z3.npy,True,,3231,3231,shape_masks/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z3.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z3.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z3.png
Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z91,Transect/Batch_2_B/Portal_AZ_Acer_negundo_4517_z91.npy,True,,5898,5898,shape_masks/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z91.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z91.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Acer_negundo_4517_z91.png
Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z135,Transect/Batch_2_B/Portal_AZ_Arceuthobium_sp_4493_z135.npy,True,,1848,1848,shape_masks/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z135.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z135.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z135.png
Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z136,Transect/Batch_2_B/Portal_AZ_Arceuthobium_sp_4493_z136.npy,True,,1728,1728,shape_masks/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z136.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z136.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Arceuthobium_sp_4493_z136.png
Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z138,Transect/Batch_2_B/Portal_AZ_Arctostaphylos_sp_4469_z138.npy,True,,1765,1765,shape_masks/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z138.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z138.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z138.png
Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z139,Transect/Batch_2_B/Portal_AZ_Arctostaphylos_sp_4469_z139.npy,True,,1743,1743,shape_masks/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z139.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z139.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Arctostaphylos_sp_4469_z139.png
Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z75,Transect/Batch_2_B/Portal_AZ_Baccharis_sp_4485_z75.npy,True,,1988,1988,shape_masks/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z75.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z75.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z75.png
Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z76,Transect/Batch_2_B/Portal_AZ_Baccharis_sp_4485_z76.npy,True,,2711,2711,shape_masks/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z76.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z76.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Baccharis_sp_4485_z76.png
Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z137,Transect/Batch_2_B/Portal_AZ_Ceanothus_sp_2_4475_z137.npy,True,,1196,1196,shape_masks/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z137.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z137.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z137.png
Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z138,Transect/Batch_2_B/Portal_AZ_Ceanothus_sp_2_4475_z138.npy,True,,972,972,shape_masks/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z138.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z138.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_2_4475_z138.png
Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z54,Transect/Batch_2_B/Portal_AZ_Ceanothus_sp_4510_z54.npy,True,,1966,1966,shape_masks/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z54.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z54.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z54.png
Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z55,Transect/Batch_2_B/Portal_AZ_Ceanothus_sp_4510_z55.npy,True,,2380,2380,shape_masks/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z55.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z55.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Ceanothus_sp_4510_z55.png
Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z79,Transect/Batch_2_B/Portal_AZ_Fallugia_sp_4488_z79.npy,True,,1430,1430,shape_masks/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z79.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z79.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z79.png
Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z81,Transect/Batch_2_B/Portal_AZ_Fallugia_sp_4488_z81.npy,True,,2073,2073,shape_masks/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z81.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z81.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fallugia_sp_4488_z81.png
Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z8,Transect/Batch_2_B/Portal_AZ_Fraxinus_sp_2_4518_z8.npy,True,,2980,2980,shape_masks/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z8.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z8.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z8.png
Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z9,Transect/Batch_2_B/Portal_AZ_Fraxinus_sp_2_4518_z9.npy,True,,3118,3118,shape_masks/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z9.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z9.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_2_4518_z9.png
Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z126,Transect/Batch_2_B/Portal_AZ_Fraxinus_sp_4494_z126.npy,True,,2463,2463,shape_masks/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z126.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z126.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z126.png
Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z127,Transect/Batch_2_B/Portal_AZ_Fraxinus_sp_4494_z127.npy,True,,2495,2495,shape_masks/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z127.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z127.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Fraxinus_sp_4494_z127.png
Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z2,Transect/Batch_2_B/Portal_AZ_Garrya_sp_4474_z2.npy,True,,2426,2426,shape_masks/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z2.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z2.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z2.png
Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z3,Transect/Batch_2_B/Portal_AZ_Garrya_sp_4474_z3.npy,True,,2874,2874,shape_masks/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z3.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z3.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Garrya_sp_4474_z3.png
Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z28,Transect/Batch_2_B/Portal_AZ_Juglans_sp_4492_z28.npy,True,,2661,2661,shape_masks/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z28.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z28.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z28.png
Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z29,Transect/Batch_2_B/Portal_AZ_Juglans_sp_4492_z29.npy,True,,2908,2908,shape_masks/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z29.png,radial_ects/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z29.png,combined_viz/Transect__Batch_2_B__Portal_AZ_Juglans_sp_4492_z29.png
